cluster_id,category,canonical_keyword,member_keyword,support_count,proposed,accept
4439,others,น้ำจิ้มปลาทอดออกหวานมากไม่มีรสอื่นปนมาเลย,น้ำจิ้มปลาทอดออกหวานมากไม่มีรสอื่นปนมาเลย,1,1,1
4440,others,ทอดกรอบกำลังดี,ทอดกรอบกำลังดี,1,1,1
4441,others,รสชาดน้ำจิ้มออกหวานไปนิดนึง,รสชาดน้ำจิ้มออกหวานไปนิดนึง,1,1,1
4442,others,มะม่วงในน้ำจิ้มน้อยไปหน่อย,มะม่วงในน้ำจิ้มน้อยไปหน่อย,1,1,1
4443,others,เปรี้ยวอย่างเดียวไม่เข้มข้น,เปรี้ยวอย่างเดียวไม่เข้มข้น,1,1,1
4444,others,ให้เนื้อเยอะของสด,ให้เนื้อเยอะของสด,1,1,1
4445,others,กุ้งสุกเกินไป,ปรุงสุกเกินไป,1,1,0
4445,others,กุ้งสุกเกินไป,กุ้งสุกเกินไป,2,1,1
4446,others,ตัวลีบ,ตัวลีบ,1,1,1
4447,others,ชอบค่ะ,ชอบค่ะ,1,1,1
4448,others,หวานจนเลี่ยน,หวานจนเลี่ยน,1,1,1
4449,others,หมูนุ่มที่ผัดมากินเข้ากัน,หมูนุ่มที่ผัดมากินเข้ากัน,1,1,1
4450,others,ค่อนข้างเผ็ดมากสำหรับคนกินเผ็ดปานกลาง-อ่อน,ค่อนข้างเผ็ดมากสำหรับคนกินเผ็ดปานกลาง-อ่อน,1,1,1
4451,others,หมูชิ้นใหญ่นุ่มมาก,หมูชิ้นใหญ่นุ่มมาก,1,1,1
4452,others,รสชาติแปลกแต่ก็อร่อยดี,รสชาติแปลกแต่ก็อร่อยดี,1,1,1
4453,others,เต้าหู้ดี,เต้าหู้ดี,1,1,1
4454,others,รสชาติเปรี้ยวๆคล้ายยำ,รสชาติเปรี้ยวๆคล้ายยำ,1,1,1
4455,others,ข้างในนิ่ม,ข้างในนิ่ม,1,1,1
4456,others,ยาวเป็นไม้บรรทัดในตำนาน,ยาวเป็นไม้บรรทัดในตำนาน,1,1,1
4457,others,ใช้วัตถุดิบอย่างดี,ใช้วัตถุดิบอย่างดี,1,1,1
4458,others,รสชาติอาจจะต้องปรุงเพิ่ม,รสชาติอาจจะต้องปรุงเพิ่ม,1,1,1
4459,others,นุ่มสู้ลิ้นมากๆ,นุ่มสู้ลิ้นมากๆ,1,1,1
4460,others,สมบูรณ์แบบ,สมบูรณ์แบบ,2,1,1
4461,others,เหมาะสมกับปริมาณ,เหมาะสมกับปริมาณ,1,1,1
4462,others,หอมคั่วกระทะมากๆ,หอมคั่วกระทะมากๆ,1,1,1
4463,others,ไม่ต้องปรุงเลย,ไม่ต้องปรุงเลย,1,1,1
4464,others,ยัดไส้หมู,ยัดไส้หมู,1,1,1
4465,others,อร่อยอีกกก,อร่อยอีกกก,1,1,1
4466,others,รสชาติไม่ได้ว้าวขนาดนั้น,รสชาติไม่ได้ว้าวขนาดนั้น,1,1,1
4467,others,กลิ่นติดกระหอม,กลิ่นติดกระหอม,1,1,1
4468,others,รสมือดีมาก,รสมือดีมาก,1,1,1
4469,others,ชิ้นเท่ามือ,ชิ้นเท่ามือ,1,1,1
4470,others,หมูน้อยไปหน่อย,หมูน้อยไปหน่อย,1,1,1
4471,others,ระดับตำนาน,ระดับตำนาน,2,1,1
4472,others,บรรพบุรุษ,บรรพบุรุษ,1,1,1
4473,others,ติดหวานมาก,ติดหวานมาก,2,1,1
4474,others,ผัดใหม่,ผัดใหม่,1,1,1
4475,others,หอมกำลังดี,หอมกำลังดี,1,1,1
4476,others,ติดหวานเช่นกัน,ติดหวานเช่นกัน,1,1,1
4477,others,วัตถุดิบดีมาก,วัตถุดิบดีมาก,2,1,1
4478,others,ควรสั่ง,ควรสั่ง,1,1,1
4479,others,เจอเนื้อบางชิ้นเหนียว,เจอเนื้อบางชิ้นเหนียว,1,1,1
4480,others,แข็งแกร่ง,แข็งแกร่ง,2,1,1
4481,others,เย็นชา,เย็นชา,1,1,1
4482,others,ได้กุ้ง 1 ตัวเล็ก + หางกุ้งอีก 2 (หัวมันหายไปไหนคะ???),ได้กุ้ง 1 ตัวเล็ก + หางกุ้งอีก 2 (หัวมันหายไปไหนคะ???),1,1,1
4483,others,น้ำยำอร่อย,น้ำยำอร่อย,1,1,1
4484,others,ปลาดุกไหม้ไปนิด,ปลาดุกไหม้ไปนิด,1,1,1
4485,others,ดีงามเหมือนเดิม,ดีงามเหมือนเดิม,1,1,1
4486,others,ไม่ได้ชอบ,ไม่ได้ชอบ,1,1,1
4487,others,นุ่นมาก,นุ่นมาก,1,1,1
4488,others,มีแต่ก้อนมัน,มีแต่ก้อนมัน,1,1,1
4489,others,แอบมีกลิ่น,แอบมีกลิ่น,1,1,1
4490,others,เนื้อดีงาม,เนื้อดีงาม,2,1,1
4491,others,หอมนัวกำลังดี,หอมนัวกำลังดี,1,1,1
4492,others,เสียงดังไม่เกรงใจคนอื่น,เสียงดังไม่เกรงใจคนอื่น,1,1,1
4493,others,ของสดใหม่,ของสดใหม่,1,1,1
4494,others,น้ำจิ้มอร่อยนัวมากก,น้ำจิ้มอร่อยนัวมากก,1,1,1
4495,others,แต่งร้านน่านั่ง,แต่งร้านน่านั่ง,1,1,1
4496,others,แน่นเต็มคำดี,แน่นเต็มคำดี,1,1,1
4497,others,ดีมากจริงจ่ะ,ดีมากจริงจ่ะ,1,1,1
4498,others,น้ำจิ้มเผ็ดโดดไปหน่อย,น้ำจิ้มเผ็ดโดดไปหน่อย,1,1,1
4499,others,แนะนำเป็นอย่างยิ่ง,แนะนำเป็นอย่างยิ่ง,1,1,1
4500,others,เรียงสวย,เรียงสวย,1,1,1
4501,others,juiciness,juiciness,1,1,1
4502,others,ต้องนุ่มกว่านี้,ต้องนุ่มกว่านี้,1,1,1
4503,others,อร่อยมากจริงๆ,อร่อยมากจริงๆ,3,1,1
4504,others,รสชาติดีกลางๆ,รสชาติดีกลางๆ,1,1,1
4505,others,สะอาดสมชื่อร้าน,สะอาดสมชื่อร้าน,1,1,1
4506,others,ใช้วัตถุดิบสดใหม่,ใช้วัตถุดิบสดใหม่,1,1,1
4507,others,เนื้อปลาขาวๆฟูๆ,เนื้อปลาขาวๆฟูๆ,1,1,1
4508,others,สดชิ้นใหญ่,สดชิ้นใหญ่,1,1,1
4509,others,ให้ลูกชิ้นเยอะดี,ให้ลูกชิ้นเยอะดี,1,1,1
4510,others,ฟูกรอบอร่อย,ฟูกรอบอร่อย,1,1,1
4511,others,เนื้อปลาสดไม่มีกลิ่นคาวดิน,เนื้อปลาสดไม่มีกลิ่นคาวดิน,1,1,1
4512,others,ควรใช้กะหล่ำปลีแบบนิ่ม,ควรใช้กะหล่ำปลีแบบนิ่ม,1,1,1
4513,others,เพิ่มน้ำปลาดีทอดให้กลิ่นหอมหน่อย,เพิ่มน้ำปลาดีทอดให้กลิ่นหอมหน่อย,1,1,1
4514,others,ทีเด็ดสุด,ทีเด็ดสุด,1,1,1
4515,others,น้ำข้นไม่อร่อย,น้ำข้นไม่อร่อย,1,1,1
4516,others,รสชาติเหมาะสม,รสชาติเหมาะสม,1,1,1
4517,others,รสชาดเต็ม100,รสชาดเต็ม100,1,1,1
4518,others,อร่อยมากจร้า,อร่อยมากจร้า,1,1,1
4519,others,หมูนุ่มดีมาก,หมูนุ่มดีมาก,1,1,1
4520,others,ไม่ได้ดีมาก,ไม่ได้ดีมาก,1,1,1
4521,others,ขนาด,ขนาด,1,1,1
4522,others,ใช้เวลานาน,ใช้เวลานาน,1,1,1
4523,others,ชอบกลิ่นกระทะมากกว่านี้,ชอบกลิ่นกระทะมากกว่านี้,1,1,1
4524,others,อยากให้เพิ่มความนัว,อยากให้เพิ่มความนัว,1,1,1
4525,others,ข้าวยังแห้ง,ข้าวยังแห้ง,1,1,1
4526,others,รสชาติหนุบหนับ,รสชาติหนุบหนับ,1,1,1
4527,others,เละเกินไป,เละเกินไป,1,1,1
4528,others,เนื้อครีม,เนื้อครีม,1,1,1
4529,others,อาหารทะเลสด,อาหารทะเลสด,1,1,1
4530,others,ซอสมีความเผ็ดกำลังดี,ซอสมีความเผ็ดกำลังดี,1,1,1
4531,others,ส่วนเพียงพอ,ส่วนเพียงพอ,1,1,1
4532,others,พนักงานเป็นมิตร,พนักงานเป็นมิตร,1,1,1
4533,others,น่าผิดหวัง,น่าผิดหวัง,3,1,1
4534,others,ไม่มีรสเผ็ด,ไม่มีรสเผ็ด,1,1,1
4535,others,งานศิลปะชิ้นเอก,งานศิลปะชิ้นเอก,1,1,1
4536,others,ปรุงรสน้อย,ปรุงรสน้อย,1,1,1
4537,others,เป็นเหมือนซุปมากกว่าแกง,เป็นเหมือนซุปมากกว่าแกง,1,1,1
4538,others,รสชาติคล้ายกับชุนจัง,รสชาติคล้ายกับชุนจัง,1,1,1
4539,others,อาหารทะเลเค็มน้อย,อาหารทะเลเค็มน้อย,1,1,1
4540,others,รสชาติที่สดใหม่,รสชาติที่สดใหม่,1,1,1
4541,others,เศษเปลือกไข่,เศษเปลือกไข่,1,1,1
4542,others,เคี้ยวหนึบ,เคี้ยวหนึบ,1,1,1
4543,others,รสชาติผัดกระทะที่อร่อย,รสชาติผัดกระทะที่อร่อย,1,1,1
4544,others,รสชาติที่ยอดเยี่ยม,รสชาติที่ยอดเยี่ยม,1,1,1
4545,others,อร่อยมากเป็นพิเศษ,อร่อยมากเป็นพิเศษ,1,1,1
4546,others,น้ำต้มยำแซ่บถึงเครื่อง,น้ำต้มยำแซ่บถึงเครื่อง,1,1,1
4547,others,ปลาคังเนื้อเด้งเคี้ยวหนุบหนับดีมาก,ปลาคังเนื้อเด้งเคี้ยวหนุบหนับดีมาก,1,1,1
4548,others,สดไม่มีคาว,สดไม่มีคาว,1,1,1
4549,others,ไม่ถึงเครื่อง,ไม่ถึงเครื่อง,1,1,1
4550,others,มันมากกก,มันมากกก,1,1,1
4551,others,หอมกุ้งมาก,หอมกุ้งมาก,1,1,1
4552,others,รสชาติของซอสบาร์บีคิวอร่อยมาก,รสชาติของซอสบาร์บีคิวอร่อยมาก,1,1,1
4553,others,เนื้อหมูสามารถแยกออกจากกระดูกได้ง่ายมาก,เนื้อหมูสามารถแยกออกจากกระดูกได้ง่ายมาก,1,1,1
4554,others,ปริมาณเหมาะที่สุดสำหรับสองคน,ปริมาณเหมาะที่สุดสำหรับสองคน,1,1,1
4555,others,น่าทึ่งมาก,น่าทึ่งมาก,3,1,1
4556,others,ชามสำหรับเสิร์ฟซุปต้องปรับปรุง,ชามสำหรับเสิร์ฟซุปต้องปรับปรุง,1,1,1
4557,others,ละลายเมื่อลิ้น,ละลายเมื่อลิ้น,1,1,1
4558,others,หอมกระเพรา,หอมกระเพรา,1,1,1
4559,others,หอมเนย,หอมเนย,3,1,1
4560,others,มันเนื้ออร่อย,มันเนื้ออร่อย,1,1,1
4561,others,เนื้อไข่นุ่มกำลังพอดี,เนื้อไข่นุ่มกำลังพอดี,1,1,1
4562,others,นุ่มสุดๆ,นุ่มสุดๆ,3,1,1
4563,others,รสชาดอาหารดีเยี่ยม,รสชาดอาหารดีเยี่ยม,1,1,1
4564,others,เนื้อคุณภาพดี,เนื้อคุณภาพดี,1,1,1
4565,others,เนื้อย่างกำลังดี,เนื้อย่างกำลังดี,1,1,1
4566,others,เปรี้ยวแซ่บกำลังดี,เปรี้ยวแซ่บกำลังดี,1,1,1
4567,others,เพสโต้หอมอร่อย,เพสโต้หอมอร่อย,1,1,1
4568,others,เส้นสุกกำลังดี,เส้นสุกกำลังดี,1,1,1
4569,others,เนื้อทุกจานคือความสุกพอดีตามที่สั่ง,เนื้อทุกจานคือความสุกพอดีตามที่สั่ง,1,1,1
4570,others,มีเดียมแรร์,มีเดียมแรร์,1,1,1
4571,others,รสจืดไป,รสจืดไป,1,1,1
4572,others,เนื้อนิ่มอร่อยมาก,เนื้อนิ่มอร่อยมาก,1,1,1
4573,others,รสหวานละมุนนุ่มลิ้น,รสหวานละมุนนุ่มลิ้น,1,1,1
4574,others,เนื่อนุ่มสุดๆ,เนื่อนุ่มสุดๆ,1,1,1
4575,others,ทานง่ายมาก,ทานง่ายมาก,1,1,1
4576,others,รสชาติอาหารมีความพอดี,รสชาติอาหารมีความพอดี,1,1,1
4577,others,ตกแต่งจานสวยงาม,ตกแต่งจานสวยงาม,1,1,1
4578,others,สัมผัสนุ่มลิ้น,สัมผัสนุ่มลิ้น,1,1,1
4579,others,กลิ่นหอมคละคลุ้งในปาก,กลิ่นหอมคละคลุ้งในปาก,1,1,1
4580,others,รสออกเค็มหวาน,รสออกเค็มหวาน,1,1,1
4581,others,กินได้เพลินๆ,กินได้เพลินๆ,1,1,1
4582,others,อร่อยไม่ซ้ำใคร,อร่อยไม่ซ้ำใคร,1,1,1
4583,others,รสชาติล้ำมาก,รสชาติล้ำมาก,1,1,1
4584,others,เนื้อไม่เหนียว,เนื้อไม่เหนียว,4,1,1
4585,others,เด่นพริกไทยดำ,เด่นพริกไทยดำ,1,1,1
4586,others,texture ดีมากๆ,texture ดีมากๆ,1,1,1
4586,others,texture ดีมากๆ,textureดีมาก,1,1,0
4587,others,ความใส่ใจในรายละเอียดของอาการทุกจาน,ความใส่ใจในรายละเอียดของอาการทุกจาน,1,1,1
4588,others,การจัดจานน่าทานมาก,การจัดจานน่าทานมาก,1,1,1
4589,others,กลิ่นเนื้อหอม,กลิ่นเนื้อหอม,1,1,1
4590,others,อร่อยแบบไม่ต้องราดน้ำจิ้ม,อร่อยแบบไม่ต้องราดน้ำจิ้ม,1,1,1
4591,others,สุกไปหน่อย,สุกไปหน่อย,1,1,1
4592,others,เนื้อเจ้มจ้นฝุดๆ,เนื้อเจ้มจ้นฝุดๆ,1,1,1
4593,others,อร่อยยยยมากกกกกค่ะ,อร่อยยยยมากกกกกค่ะ,1,1,1
4594,others,ความใส่ใจในรายละเอียดที่น่าทึ่ง,ความใส่ใจในรายละเอียดที่น่าทึ่ง,1,1,1
4595,others,รสชาติที่คาดไม่ถึง,รสชาติที่คาดไม่ถึง,1,1,1
4596,others,ซุปเย็น,ซุปเย็น,1,1,1
4597,others,รอประมาณ 45 นาที,รอประมาณ 45 นาที,1,1,1
4598,others,ชอบซอสเพสโตรสชาติดี,ชอบซอสเพสโตรสชาติดี,1,1,1
4599,others,มีเผ็ดเล็กๆ,มีเผ็ดเล็กๆ,1,1,1
4600,others,สะดวก,สะดวก,1,1,1
4601,others,ขาดความร้อน,ขาดความร้อน,1,1,1
4602,others,ยังไม่เด็ด,ยังไม่เด็ด,1,1,1
4603,others,เหมือนหมูย่างธรรมดาๆ,เหมือนหมูย่างธรรมดาๆ,1,1,1
4604,others,รสชาติที่ลงตัว,รสชาติที่ลงตัว,1,1,1
4605,others,ขิง,ขิง,1,1,1
4606,others,กุ้งใหญ่มาก,กุ้งใหญ่มาก,1,1,1
4607,others,กรรเชียงปูสด,กรรเชียงปูสด,1,1,1
4608,others,รสชาติเปรี้ยวนำอร่อย,รสชาติเปรี้ยวนำอร่อย,1,1,1
4609,others,รสชาติออกหวาน,รสชาติออกหวาน,1,1,1
4610,others,เป็นเมนูที่ชอบมากๆ,เป็นเมนูที่ชอบมากๆ,1,1,1
4611,others,วุ้นเส้นเหนียวนุ่ม,วุ้นเส้นเหนียวนุ่ม,1,1,1
4612,others,รสไม่จัดมาก,รสไม่จัดมาก,1,1,1
4613,others,เวอร์วังมาก,เวอร์วังมาก,1,1,1
4614,others,โนก้างเลย,โนก้างเลย,1,1,1
4615,others,กินแบบไม่ต้องแกะเลย,กินแบบไม่ต้องแกะเลย,1,1,1
4616,others,ตัวใหญ่มากกกก,ตัวใหญ่มากกกก,1,1,1
4617,others,รสชาติเหมาะสำหรับคนต่างชาติ,รสชาติเหมาะสำหรับคนต่างชาติ,1,1,1
4618,others,รสชาติแตกต่างจากที่อื่น,รสชาติแตกต่างจากที่อื่น,1,1,1
4619,others,เนื้อแน่นหวาน,เนื้อแน่นหวาน,1,1,1
4620,others,กระเทียมนี้คือทานได้ด้วยเลยอร่อยมาก,กระเทียมนี้คือทานได้ด้วยเลยอร่อยมาก,1,1,1
4621,others,ปูก็ดีมากกกก,ปูก็ดีมากกกก,1,1,1
4622,others,หอมอร่อยดี,หอมอร่อยดี,1,1,1
4623,others,ไม่รู้จัก,ไม่รู้จัก,2,1,1
4624,others,ลืม,ลืม,1,1,1
4625,others,รอเกือบ 20นาที,รอเกือบ 20นาที,1,1,1
4626,others,ไม่มา,ไม่มา,1,1,1
4627,others,ต้องปรับปรุงเรื่องน้ำพริกแกงป่า,ต้องปรับปรุงเรื่องน้ำพริกแกงป่า,1,1,1
4628,others,กระเทียมเต็มๆ,กระเทียมเต็มๆ,1,1,1
4629,others,ผิดหวังเล็กน้อย,ผิดหวังเล็กน้อย,1,1,1
4630,others,หลุด,หลุด,1,1,1
4631,others,มายัดเยียด,มายัดเยียด,1,1,1
4632,others,เปรี้ยวปรี้ด,เปรี้ยวปรี้ด,1,1,1
4633,others,ทอดพอดีกรอบนอกนุ่มใน,ทอดพอดีกรอบนอกนุ่มใน,1,1,1
4634,others,ถึงเครื่องสุดๆ,ถึงเครื่องสุดๆ,1,1,1
4635,others,ทำดีปอกกุ้งดีมาก,ทำดีปอกกุ้งดีมาก,1,1,1
4636,others,รอนานมากกกกไป,รอนานมากกกกไป,1,1,1
4637,others,ฝีมือดี,ฝีมือดี,1,1,1
4638,others,รสชาดอาหารไม่อร่อยเหมือนแต่ก่อน,รสชาดอาหารไม่อร่อยเหมือนแต่ก่อน,1,1,1
4639,others,ให้กับนิดเดียว,ให้กับนิดเดียว,1,1,1
4640,others,เเพง,เเพง,1,1,1
4641,others,เด้งกรอบดี,เด้งกรอบดี,1,1,1
4642,others,เปรี้ยวๆหวานๆดี,เปรี้ยวๆหวานๆดี,1,1,1
4643,others,แมลงที่บินเต็มไปหมด,แมลงที่บินเต็มไปหมด,1,1,1
4644,others,สีสวยงาม,สีสวยงาม,1,1,1
4645,others,จุ๊ยซี่,จุ๊ยซี่,1,1,1
4646,others,มันที่หัวกำลังดี,มันที่หัวกำลังดี,1,1,1
4647,others,กลิ่นหอมยั่วยวนใจมาก,กลิ่นหอมยั่วยวนใจมาก,1,1,1
4648,others,ตัวโตใช้ได้,ตัวโตใช้ได้,1,1,1
4649,others,มันส์เยิ้มมาก,มันส์เยิ้มมาก,1,1,1
4650,others,น้ำจิ้มซีฟู้ดไม่แซ่บเลย,น้ำจิ้มซีฟู้ดไม่แซ่บเลย,1,1,1
4651,others,ขาดรสเปรี้ยว,ขาดรสเปรี้ยว,1,1,1
4652,others,ดูจากการเผาก็เห็นถึงความใส่ใจ,ดูจากการเผาก็เห็นถึงความใส่ใจ,1,1,1
4653,others,ถ้าน้ำจิ้มแซบกว่านี้จะเลิศมากครับ,ถ้าน้ำจิ้มแซบกว่านี้จะเลิศมากครับ,1,1,1
4654,others,ช้าหน่อย,ช้าหน่อย,1,1,1
4655,others,หัวมันเยิ้มๆ,หัวมันเยิ้มๆ,1,1,1
4656,others,เผามากำลังดี,เผามากำลังดี,1,1,1
4657,others,น้ำจิ้มสุดยอดมาก,น้ำจิ้มสุดยอดมาก,1,1,1
4658,others,น้ำจิ้มออกหวานนิดๆ,น้ำจิ้มออกหวานนิดๆ,1,1,1
4659,others,แอบเปรี้ยวแหลมไปนิด,แอบเปรี้ยวแหลมไปนิด,1,1,1
4660,others,รสชาติเหมือนร้านดังๆ,รสชาติเหมือนร้านดังๆ,1,1,1
4661,others,มีแต่ผัก,มีแต่ผัก,1,1,1
4662,others,ทีเด็ดมากก,ทีเด็ดมากก,1,1,1
4663,others,มีน้อยมาก,มีน้อยมาก,1,1,1
4664,others,น้ำจิ้มเริ่ดที่สุด,น้ำจิ้มเริ่ดที่สุด,1,1,1
4665,others,รสชาติเสถียรเหมือนเดิมทุกครั้ง,รสชาติเสถียรเหมือนเดิมทุกครั้ง,1,1,1
4666,others,คนย่างกุ้งทำหน้าตาไม่ค่อยเป็นมิตร,คนย่างกุ้งทำหน้าตาไม่ค่อยเป็นมิตร,1,1,1
4667,others,ลูกชิ้นเด้ง,ลูกชิ้นเด้ง,1,1,1
4668,others,ผ้าขี้ริ้วกรอบ,ผ้าขี้ริ้วกรอบ,1,1,1
4669,others,ตับดีเลิศ,ตับดีเลิศ,1,1,1
4670,others,ลวกกำลังดี,ลวกกำลังดี,1,1,1
4671,others,อร่อยที่สุดในสามโลก,อร่อยที่สุดในสามโลก,1,1,1
4672,others,รสอาหารดีมาก,รสอาหารดีมาก,1,1,1
4673,others,ใช้ปลาตัวเล็กไปหน่อย,ใช้ปลาตัวเล็กไปหน่อย,1,1,1
4674,others,มาเร็วมากๆ,มาเร็วมากๆ,1,1,1
4675,others,เนื้อนิ่มมาก,เนื้อนิ่มมาก,2,1,1
4676,others,รสชาติคล้ายเกี๋ยวเตี๋ยวต้มยำ,รสชาติคล้ายเกี๋ยวเตี๋ยวต้มยำ,1,1,1
4677,others,มงลง,มงลง,1,1,1
4678,others,สุก,สุก,1,1,1
4679,others,กลิ่นเหม็นหืน,กลิ่นเหม็นหืน,1,1,1
4680,others,กลิ่นน้ำมันเก่า,กลิ่นน้ำมันเก่า,1,1,1
4681,others,รสชาติดีดังเดิม,รสชาติดีดังเดิม,1,1,1
4682,others,รสชาติเข้มถึงเครื่องดีมากๆ,รสชาติเข้มถึงเครื่องดีมากๆ,1,1,1
4683,others,รสชาตหนักแน่น,รสชาตหนักแน่น,1,1,1
4684,others,ดีเยี่ยม,ดีเยี่ยม,1,1,1
4685,others,ความเผ็ดลดลงนิดหน่อย,ความเผ็ดลดลงนิดหน่อย,1,1,1
4686,others,รสชาติได้มาตรฐาน,รสชาติได้มาตรฐาน,1,1,1
4687,others,รสแกงใต้แท้,รสแกงใต้แท้,1,1,1
4688,others,จัดจ้านสุด,จัดจ้านสุด,1,1,1
4689,others,รสชาติเข้มเต็มพิกัด,รสชาติเข้มเต็มพิกัด,1,1,1
4690,others,ชอบเฉย,ชอบเฉย,1,1,1
4691,others,อร่อยตามมาตรฐาน,อร่อยตามมาตรฐาน,1,1,1
4692,others,เนื้อชิ้นหนาเกินไป,เนื้อชิ้นหนาเกินไป,1,1,1
4693,others,หวานๆเค็มๆอร่อย,หวานๆเค็มๆอร่อย,1,1,1
4694,others,กุ้งปลาหมึกใส่มาเยอะ,กุ้งปลาหมึกใส่มาเยอะ,1,1,1
4695,others,รสชาตดีมากค่ะ,รสชาตดีมากค่ะ,1,1,1
4696,others,รสชาตลงตัวค่ะ,รสชาตลงตัวค่ะ,1,1,1
4697,others,ยังไม่ค่อยเผ็ด,ยังไม่ค่อยเผ็ด,1,1,1
4698,others,ออกไปทางหวานเค็ม,ออกไปทางหวานเค็ม,1,1,1
4699,others,ควรเพิ่มพืชผักแนมในบางจาน,ควรเพิ่มพืชผักแนมในบางจาน,1,1,1
4700,others,รสชาตจัดจ้านกำลังดี,รสชาตจัดจ้านกำลังดี,1,1,1
4701,others,ไม่ติดมันเกินไป,ไม่ติดมันเกินไป,1,1,1
4702,others,มีความสร้างสรรค์,มีความสร้างสรรค์,1,1,1
4703,others,รสชาติจัดจ้านถึงเครื่อง,รสชาติจัดจ้านถึงเครื่อง,2,1,1
4704,others,เนื้อปูคือได้เยอะมาก,เนื้อปูคือได้เยอะมาก,1,1,1
4705,others,ปริมาณเต็มปากเต็มคำ,ปริมาณเต็มปากเต็มคำ,1,1,1
4706,others,ดีย์มากกกกก,ดีย์มากกกกก,1,1,1
4707,others,มีแต่มะเขือ,มีแต่มะเขือ,1,1,1
4708,others,รสชาติแกงใต้95%,รสชาติแกงใต้95%,1,1,1
4709,others,ดีเลย,ดีเลย,1,1,1
4710,others,ปลาสดระดับเข้าปากแล้วน้ำตาคลอหน่อยๆ,ปลาสดระดับเข้าปากแล้วน้ำตาคลอหน่อยๆ,1,1,1
4711,others,เหนียวสุด,เหนียวสุด,1,1,1
4712,others,เหมือนมีพังผืด,เหมือนมีพังผืด,1,1,1
4713,others,จำนวนของปลาหมึก เสิร์ฟงงๆ,จำนวนของปลาหมึก เสิร์ฟงงๆ,1,1,1
4714,others,จำนวนของข้าวโพด เสิร์ฟงงๆ,จำนวนของข้าวโพด เสิร์ฟงงๆ,1,1,1
4715,others,ตัวเล็กเกินไป,ตัวเล็กเกินไป,1,1,1
4715,others,ตัวเล็กเกินไป,ตัวเล็กเกิน,1,1,0
4716,others,กุ้งเป็นวิญญาณกุ้งหาแทบไม่เจอ,กุ้งเป็นวิญญาณกุ้งหาแทบไม่เจอ,1,1,1
4717,others,ไม่ฉ่ำมาก,ไม่ฉ่ำมาก,1,1,1
4718,others,จัดจ้านมาก,จัดจ้านมาก,1,1,1
4719,others,ข้าวหอมเม็ดร่วน,ข้าวหอมเม็ดร่วน,1,1,1
4720,others,มีความมันน้อยมาก,มีความมันน้อยมาก,1,1,1
4721,others,รู้สึกสุขภาพดี,รู้สึกสุขภาพดี,1,1,1
4722,others,อิ่มพอดี,อิ่มพอดี,1,1,1
4723,others,น้ำจิ้ม ok,น้ำจิ้ม ok,1,1,1
4724,others,น้ำซุปเชงๆสดชื่นดี,น้ำซุปเชงๆสดชื่นดี,1,1,1
4725,others,รสชาดพอทานได้,รสชาดพอทานได้,1,1,1
4726,others,ไก่ไม่ตบ,ไก่ไม่ตบ,1,1,1
4727,others,เนื้อหาย,เนื้อหาย,2,1,1
4728,others,ไม่หอมมันมาก,ไม่หอมมันมาก,1,1,1
4729,others,ไก่ก็ไม่ได้นุ่มมาก,ไก่ก็ไม่ได้นุ่มมาก,1,1,1
4730,others,ดียยย์,ดียยย์,1,1,1
4731,others,รสชาตแบบขอแนะนำ,รสชาตแบบขอแนะนำ,1,1,1
4732,others,สามารถอร่อยได้กว่านี้อีก,สามารถอร่อยได้กว่านี้อีก,1,1,1
4733,others,ดูเปลี่ยนไป,ดูเปลี่ยนไป,1,1,1
4734,others,กระด้าง,กระด้าง,1,1,1
4735,others,ข้าวก็ไม่ค่อยสุก,ข้าวก็ไม่ค่อยสุก,1,1,1
4736,others,ไม่ค่อยแนะนำ,ไม่ค่อยแนะนำ,2,1,1
4737,others,เป็นตัว,เป็นตัว,1,1,1
4738,others,น้ำจิ้มไม่โดน,น้ำจิ้มไม่โดน,1,1,1
4739,others,ไม่โดนสำหรับเรา,ไม่โดนสำหรับเรา,1,1,1
4740,others,รสชาติก็ไม่อร่อย,รสชาติก็ไม่อร่อย,1,1,1
4741,others,ได้้น้อยมากขนาดสั่งพิเศษ,ได้้น้อยมากขนาดสั่งพิเศษ,1,1,1
4742,others,กรอบฟู,กรอบฟู,1,1,1
4743,others,รสชาดอาหารปานกลาง,รสชาดอาหารปานกลาง,1,1,1
4744,others,โอเคสุดดดด,โอเคสุดดดด,1,1,1
4745,others,ไม่ซื่อสัตย์กับลูกค้า,ไม่ซื่อสัตย์กับลูกค้า,1,1,1
4746,others,เด็กเสิร์ฟชอบเอานิ้วโป้งจิ้มไปในข้าว,เด็กเสิร์ฟชอบเอานิ้วโป้งจิ้มไปในข้าว,1,1,1
4747,others,รสชาดเฉย,รสชาดเฉย,1,1,1
4748,others,น้อยเกิน,น้อยเกิน,1,1,1
4749,others,เนื้อปูยังไม่ค่อยอร่อย,เนื้อปูยังไม่ค่อยอร่อย,1,1,1
4750,others,ครบทุก,ครบทุก,1,1,1
4751,others,ซอสคือเข้มข้น,ซอสคือเข้มข้น,1,1,1
4752,others,กลิ่น burn,กลิ่น burn,1,1,1
4753,others,เนื้อเปื่อยที่นี่อร่อยมากกกก,เนื้อเปื่อยที่นี่อร่อยมากกกก,1,1,1
